ID,Time,Author,AuthorIsBot,Channel,Content
1240061656134844517,2024-05-14 22:02:19.296908,LetterLoops,True,🧩-letterloops,New Time Set At 06:15:00
1240062041138663495,2024-05-14 22:03:49.931048,sobalog,False,🧩-letterloops,the battle between the 00:00 and the 23:59
1240062485994934332,2024-05-14 22:05:35.956653,maryann9609,False,🧩-letterloops,I’m sure the drop will be at like 3am🤦🏽‍♀️
1240062653724889108,2024-05-14 22:06:15.968761,maryann9609,False,🧩-letterloops,Thanks to some people who don’t want us to sleep🙄😂
1240063315992903810,2024-05-14 22:08:53.898550,jeffmut,False,🧩-letterloops,Hehe sleep is for the weak
1240064432931999817,2024-05-14 22:13:20.144092,omnianalytics,False,🧩-letterloops,OOooo wee.... i know you not talking MAry 🙂
1240064471976640523,2024-05-14 22:13:29.460676,omnianalytics,False,🧩-letterloops,you half the reason we got here
1240064678500110426,2024-05-14 22:14:18.704668,omnianalytics,False,🧩-letterloops,🙂
1240064756040204319,2024-05-14 22:14:37.187998,maryann9609,False,🧩-letterloops,😂
1240065069535203521,2024-05-14 22:15:51.927258,maryann9609,False,🧩-letterloops,Not at all. At least the drop was at 10am😂
1240065124241379339,2024-05-14 22:16:05.013000,maryann9609,False,🧩-letterloops,Not 4am😩
1240066808686444684,2024-05-14 22:22:46.575146,jeffmut,False,🧩-letterloops,🤣🤣
1240089340936192120,2024-05-14 23:52:18.710136,hmairura6,False,🧩-letterloops,😅😅they don’t want us to sleep
1240089432963416094,2024-05-14 23:52:40.643921,omnianalytics,False,🧩-letterloops,"what lol, you two funny"
1240089435836780604,2024-05-14 23:52:41.310897,hmairura6,False,🧩-letterloops,Chaos!😅
1240089594712686624,2024-05-14 23:53:19.209587,omnianalytics,False,🧩-letterloops,ya'll conspired with dyllon....we begged ya'll to stop and then ya'll come in here sad that we are all getting murdered by these 5 am drops
1240089641709867090,2024-05-14 23:53:30.432528,omnianalytics,False,🧩-letterloops,yueah chaos...this season is wild
1240089661196599348,2024-05-14 23:53:35.040495,omnianalytics,False,🧩-letterloops,always a twist and turn
1240089726510305301,2024-05-14 23:53:50.623005,hmairura6,False,🧩-letterloops,I kinda want it around 1am CDT . Or closer to midnight 😃
1240089791635132507,2024-05-14 23:54:06.215323,omnianalytics,False,🧩-letterloops,it was supposed to be only between 7 am and 7 pm
1240089865387905146,2024-05-14 23:54:23.819192,maryann9609,False,🧩-letterloops,Yes please
1240089879027646568,2024-05-14 23:54:27.036897,omnianalytics,False,🧩-letterloops,but apparently there is a bug and that bug allows anytime to be set
1240089981654007879,2024-05-14 23:54:51.454163,omnianalytics,False,🧩-letterloops,yes please? lol what can I do...I am suffering with ya'll
1240090026327412849,2024-05-14 23:55:02.110557,maryann9609,False,🧩-letterloops,We do not need to be loosing sleep because of Humphrey and Dyllon😆
1240090200802328646,2024-05-14 23:55:43.712377,hmairura6,False,🧩-letterloops,1am CDT sounds fair?or 2am?
1240093594623152160,2024-05-15 00:09:12.852965,holydiving,False,🧩-letterloops,https://tenor.com/view/christopher-moltisanti-crying-car-car-ride-tears-gif-12551917
1240105698436583514,2024-05-15 00:57:18.613319,.djw.,False,🧩-letterloops,let it be chaos
1240105774232113252,2024-05-15 00:57:36.694790,.djw.,False,🧩-letterloops,"I wake up at 6:30, so I am going to bump the time a little up 😄"
1240105797791383583,2024-05-15 00:57:42.391127,.djw.,False,🧩-letterloops,$nextdrop 23:59
1240105798676516914,2024-05-15 00:57:42.511767,LetterLoops,True,🧩-letterloops,‼️ Already Requested ‼️
1240105799649464410,2024-05-15 00:57:42.759583,LetterLoops,True,🧩-letterloops,Current Time Set At 06:15:00
1240105812425310302,2024-05-15 00:57:45.790699,.djw.,False,🧩-letterloops,oh nvm
1240105835485462609,2024-05-15 00:57:51.311865,.djw.,False,🧩-letterloops,guess Ill just wake up at 6
1240106027308023808,2024-05-15 00:58:37.036719,.djw.,False,🧩-letterloops,its median time so tbf you just need half+1 of your solves to be good times
1240121140727513138,2024-05-15 01:58:40.342648,emusakhi,False,🧩-letterloops,$nextdrop 23:59
1240121142174421012,2024-05-15 01:58:40.720423,LetterLoops,True,🧩-letterloops,New Time Set At 08:13:00
1240121182645256305,2024-05-15 01:58:50.376593,omnianalytics,False,🧩-letterloops,Oh my goodness!
1240121192338165802,2024-05-15 01:58:52.742395,emusakhi,False,🧩-letterloops,You welcome
1240121244137816127,2024-05-15 01:59:05.097100,omnianalytics,False,🧩-letterloops,$tip <@1217141422684115026> $1 eth
1240121246289760256,2024-05-15 01:59:05.515716,tip.cc,True,🧩-letterloops,<:ETH:904069312459972628> <@351711308325847043> sent <@1217141422684115026> **0.000346 ETH** (≈ $1.00).
1240121266229346395,2024-05-15 01:59:10.300538,emusakhi,False,🧩-letterloops,😅😅😅
1240121288522203166,2024-05-15 01:59:15.577394,omnianalytics,False,🧩-letterloops,This man came in and saved all our lives!
1240121896322732153,2024-05-15 02:01:40.495116,hmairura6,False,🧩-letterloops,Im about to ruin it at 2359hrs stay tuned
1240122058982031471,2024-05-15 02:02:19.283248,hmairura6,False,🧩-letterloops,More like 413 am
1240123457270710386,2024-05-15 02:07:52.792828,maryann9609,False,🧩-letterloops,Don’t do that🤦🏽‍♀️
1240124789880914050,2024-05-15 02:13:10.375854,hmairura6,False,🧩-letterloops,Show leaderboard
1240124790669574175,2024-05-15 02:13:10.590084,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        LettersLooped (Rank)   Median Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━ 
  26.31 % ┃   holydiving           106 (3)                0:00:10 (1)         
  13.16 % ┃     .djw.              130 (1)                0:00:24 (4)         
  8.77 %  ┃ omnianalytics           95 (4)                0:00:23 (3)         
  8.77 %  ┃  maryann9609           121 (2)                0:00:26 (5)         
  5.26 %  ┃   hmairura6             92 (6)                0:00:32 (6)         
  4.39 %  ┃    emusakhi             95 (4)                0:02:07 (9)         
  3.76 %  ┃    jeffmut              89 (7)                0:03:47 (11)        
  3.29 %  ┃  yogeshbansal          52 (13)                0:01:30 (7)         
  2.92 %  ┃    254karan            71 (12)                0:02:39 (10)        
  2.92 %  ┃    thegiwi              81 (9)                0:07:06 (13)        
  2.39 %  ┃    htp8861              9 (22)                0:00:13 (2)         
  2.39 %  ┃   windexirc            30 (16)                0:01:51 (8)         
  2.02 %  ┃ wittytrader_05          84 (8)                0:17:21 (20)        
  1.88 %  ┃   makaroni00           51 (15)                0:09:09 (14)        
  1.75 %  ┃    k.aran_             52 (13)                0:10:39 (17)        
  1.75 %  ┃     0xjudd             74 (11)                0:12:16 (19)        
  1.55 %  ┃     0xmigi             21 (19)                0:04:15 (12)        
  1.55 %  ┃    sobalog              81 (9)                2:28:29 (22)        
  1.38 %  ┃   iamspoosh            26 (18)                0:10:12 (16)        
  1.32 %  ┃    jada0459            27 (17)                0:11:19 (18)        
  1.25 %  ┃   doreen0185           20 (21)                0:09:20 (15)        
   1.2 %  ┃ esthermatin96          21 (19)                0:18:45 (21)        
```"
1240150652676476990,2024-05-15 03:55:56.615904,jeffmut,False,🧩-letterloops,$nextdrop 00:00
1240150653712601138,2024-05-15 03:55:56.789281,LetterLoops,True,🧩-letterloops,New Time Set At 08:06:00
1240151424512561153,2024-05-15 03:59:00.564684,254karan,False,🧩-letterloops,$nextdrop 00:00
1240151425170804757,2024-05-15 03:59:00.721466,LetterLoops,True,🧩-letterloops,‼️ Already Requested ‼️
1240151426169049139,2024-05-15 03:59:00.967372,LetterLoops,True,🧩-letterloops,Current Time Set At 08:06:00
1240159492713349200,2024-05-15 04:31:04.234550,hmairura6,False,🧩-letterloops,$nextdrop 00:00
1240159493791420506,2024-05-15 04:31:04.453995,LetterLoops,True,🧩-letterloops,New Time Set At 06:40:00
1240159637320368209,2024-05-15 04:31:38.726723,holydiving,False,🧩-letterloops,https://tenor.com/view/spongebob-good-luck-with-that-gif-18338717
1240159870347509771,2024-05-15 04:32:34.224900,hmairura6,False,🧩-letterloops,Current Time Set At 08:06:00
1240160076954861719,2024-05-15 04:33:23.476960,holydiving,False,🧩-letterloops,Already more than served my time during sharks vs orcas era not waking up for letterloops again
1240160464218882138,2024-05-15 04:34:55.815016,hmairura6,False,🧩-letterloops,Wake up. Sleep is for the weak
1240160531118293025,2024-05-15 04:35:11.835715,omnianalytics,False,🧩-letterloops,"lol, Humphrey you wilding lol....putting up fake times"
1240160684587614230,2024-05-15 04:35:48.404091,hmairura6,False,🧩-letterloops,I want the chaos and confusion 😅
1240160930449326180,2024-05-15 04:36:46.986384,hmairura6,False,🧩-letterloops,https://tenor.com/view/you-can-sleep-when-you-die-jonny-cota-making-the-cut-get-to-work-all-nighter-gif-16988026
1240160973986336768,2024-05-15 04:36:57.332212,omnianalytics,False,🧩-letterloops,"Awe man, the social aspect of this letterloops game is what makes it ridiculous. Change one small thing about solving puzzles and tons of emergent chaos erupts."
1240163051227971655,2024-05-15 04:45:12.575276,jeffmut,False,🧩-letterloops,Yea bending rules is what humans were built to do
1240180455366459442,2024-05-15 05:54:22.090946,maryann9609,False,🧩-letterloops,$nextdrop 00:00
1240180455832158249,2024-05-15 05:54:22.215399,LetterLoops,True,🧩-letterloops,‼️ Solve one puzzle first in Today drop ‼️
1240180457316814888,2024-05-15 05:54:22.528722,LetterLoops,True,🧩-letterloops,Current Time Set At 06:40:00
1240220065085915146,2024-05-15 08:31:45.754420,wittytrader_05,False,📖-story-sharing,Sounds cool.
1240266246851661834,2024-05-15 11:35:16.368687,.djw.,False,🧩-letterloops,good morning
1240267018830086185,2024-05-15 11:38:20.462622,thegiwi,False,🧩-letterloops,morning!
1240267464273821739,2024-05-15 11:40:06.835409,LetterLoops,True,🧩-letterloops,
1240267467322818661,2024-05-15 11:40:07.366221,LetterLoops,True,🧩-letterloops,
1240267469445140543,2024-05-15 11:40:07.884016,LetterLoops,True,🧩-letterloops,
1240267471970238514,2024-05-15 11:40:08.519175,LetterLoops,True,🧩-letterloops,
1240267474696409151,2024-05-15 11:40:09.150409,LetterLoops,True,🧩-letterloops,
1240267476881641533,2024-05-15 11:40:09.694720,LetterLoops,True,🧩-letterloops,
1240267479574515763,2024-05-15 11:40:10.327005,LetterLoops,True,🧩-letterloops,
1240267482250612746,2024-05-15 11:40:10.932753,LetterLoops,True,🧩-letterloops,
1240267484385382522,2024-05-15 11:40:11.535039,LetterLoops,True,🧩-letterloops,
1240267501951258676,2024-05-15 11:40:15.584080,omnianalytics,False,🧩-letterloops,accorded
1240267504442544250,2024-05-15 11:40:16.248219,LetterLoops,True,🧩-letterloops,
1240267504677290006,2024-05-15 11:40:16.316251,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 9 seconds
1/9 of Today's summoned puzzles solved."
1240267506405605408,2024-05-15 11:40:16.756296,LetterLoops,True,🧩-letterloops,
1240267508733181984,2024-05-15 11:40:17.384934,LetterLoops,True,🧩-letterloops,
1240267510020837477,2024-05-15 11:40:17.525574,.djw.,False,🧩-letterloops,bashfulnesses
1240267511597895721,2024-05-15 11:40:17.997594,LetterLoops,True,🧩-letterloops,
1240267512252469288,2024-05-15 11:40:18.059362,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 6 seconds
2/13 of Today's summoned puzzles solved."
1240267527414878301,2024-05-15 11:40:21.808708,LetterLoops,True,🧩-letterloops,
1240267529847570493,2024-05-15 11:40:22.295274,LetterLoops,True,🧩-letterloops,
1240267532523274271,2024-05-15 11:40:22.935461,thegiwi,False,🧩-letterloops,bashfullnesses
1240267552353943613,2024-05-15 11:40:27.607211,maryann9609,False,🧩-letterloops,Disenfranchised
1240267553427820577,2024-05-15 11:40:27.849798,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 20 seconds
3/15 of Today's summoned puzzles solved."
1240267559002050570,2024-05-15 11:40:29.198128,hmairura6,False,🧩-letterloops,Gazettes
1240267590341890048,2024-05-15 11:40:36.699005,254karan,False,🧩-letterloops,Accorded
1240267590853595207,2024-05-15 11:40:36.838632,emusakhi,False,🧩-letterloops,Powder
1240267591105253406,2024-05-15 11:40:36.888285,LetterLoops,True,🧩-letterloops,"Already answered 💀
3/15 of Today's summoned puzzles solved."
1240267596859707444,2024-05-15 11:40:38.232733,omnianalytics,False,🧩-letterloops,"yeah, I had to sacrifice letters to ensure I get some sleep tomorrow"
1240267599028158546,2024-05-15 11:40:38.720570,hmairura6,False,🧩-letterloops,Gazetteers
1240267601549201448,2024-05-15 11:40:39.351354,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 29 seconds
4/15 of Today's summoned puzzles solved."
1240267613729460256,2024-05-15 11:40:42.277425,thegiwi,False,🧩-letterloops,airstrikes
1240267614878437458,2024-05-15 11:40:42.516527,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 21 seconds
5/15 of Today's summoned puzzles solved."
1240267616917000262,2024-05-15 11:40:43.006734,doreen0185,False,🧩-letterloops,ACCORDED
1240267617420185610,2024-05-15 11:40:43.122986,esthermatin96,False,🧩-letterloops,Accorded
1240267617571438695,2024-05-15 11:40:43.204956,LetterLoops,True,🧩-letterloops,"Already answered 💀
5/15 of Today's summoned puzzles solved."
1240267618095730739,2024-05-15 11:40:43.283622,LetterLoops,True,🧩-letterloops,"Already answered 💀
5/15 of Today's summoned puzzles solved."
1240267637963886664,2024-05-15 11:40:48.052235,k.aran_,False,🧩-letterloops,Accorded
1240267638811398155,2024-05-15 11:40:48.214634,LetterLoops,True,🧩-letterloops,"Already answered 💀
5/15 of Today's summoned puzzles solved."
1240267652279177216,2024-05-15 11:40:51.416579,emusakhi,False,🧩-letterloops,Powdered
1240267653931733064,2024-05-15 11:40:51.824838,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 35 seconds
6/15 of Today's summoned puzzles solved."
1240267705215615057,2024-05-15 11:41:04.045393,omnianalytics,False,🧩-letterloops,back to sleep 🥲 😴
1240267718607900783,2024-05-15 11:41:07.232674,.djw.,False,🧩-letterloops,show leaderboard
1240267719194968085,2024-05-15 11:41:07.405934,omnianalytics,False,🧩-letterloops,show leaderboard
1240267719320797255,2024-05-15 11:41:07.473773,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        LettersLooped (Rank)   Median Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.69 % ┃     .djw.              143 (1)                0:00:15 (3)         
  23.69 % ┃   holydiving           106 (3)                0:00:10 (1)         
   7.9 %  ┃  maryann9609           135 (2)                0:00:25 (5)         
  5.92 %  ┃ omnianalytics          103 (4)                0:00:20 (4)         
  4.74 %  ┃   hmairura6            102 (6)                0:00:30 (6)         
  3.95 %  ┃    emusakhi            103 (4)                0:02:05 (9)         
  3.38 %  ┃    jeffmut              89 (8)                0:03:47 (11)        
  2.96 %  ┃    thegiwi              90 (7)                0:06:09 (13)        
  2.96 %  ┃  yogeshbansal          52 (13)                0:01:30 (7)         
  2.37 %  ┃    254karan            71 (12)                0:02:39 (10)        
  2.15 %  ┃    htp8861              9 (22)                0:00:13 (2)         
  2.15 %  ┃   windexirc            30 (16)                0:01:51 (8)         
  1.82 %  ┃ wittytrader_05          84 (9)                0:17:21 (20)        
  1.82 %  ┃   makaroni00           51 (15)                0:09:09 (14)        
  1.58 %  ┃    k.aran_             52 (13)                0:10:39 (17)        
  1.58 %  ┃     0xjudd             74 (11)                0:12:16 (19)        
  1.39 %  ┃     0xmigi             21 (19)                0:04:15 (12)        
  1.32 %  ┃    sobalog             81 (10)                2:28:29 (22)        
  1.25 %  ┃   iamspoosh            26 (18)                0:10:12 (16)        
  1.18 %  ┃    jada0459            27 (17)                0:11:19 (18)        
  1.13 %  ┃   doreen0185           20 (21)                0:09:20 (15)        
  1.08 %  ┃ esthermatin96          21 (19)                0:18:45 (21)        
```"
1240267719870382164,2024-05-15 11:41:07.546939,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        LettersLooped (Rank)   Median Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.69 % ┃     .djw.              143 (1)                0:00:15 (3)         
  23.69 % ┃   holydiving           106 (3)                0:00:10 (1)         
   7.9 %  ┃  maryann9609           135 (2)                0:00:25 (5)         
  5.92 %  ┃ omnianalytics          103 (4)                0:00:20 (4)         
  4.74 %  ┃   hmairura6            102 (6)                0:00:30 (6)         
  3.95 %  ┃    emusakhi            103 (4)                0:02:05 (9)         
  3.38 %  ┃    jeffmut              89 (8)                0:03:47 (11)        
  2.96 %  ┃    thegiwi              90 (7)                0:06:09 (13)        
  2.96 %  ┃  yogeshbansal          52 (13)                0:01:30 (7)         
  2.37 %  ┃    254karan            71 (12)                0:02:39 (10)        
  2.15 %  ┃    htp8861              9 (22)                0:00:13 (2)         
  2.15 %  ┃   windexirc            30 (16)                0:01:51 (8)         
  1.82 %  ┃ wittytrader_05          84 (9)                0:17:21 (20)        
  1.82 %  ┃   makaroni00           51 (15)                0:09:09 (14)        
  1.58 %  ┃    k.aran_             52 (13)                0:10:39 (17)        
  1.58 %  ┃     0xjudd             74 (11)                0:12:16 (19)        
  1.39 %  ┃     0xmigi             21 (19)                0:04:15 (12)        
  1.32 %  ┃    sobalog             81 (10)                2:28:29 (22)        
  1.25 %  ┃   iamspoosh            26 (18)                0:10:12 (16)        
  1.18 %  ┃    jada0459            27 (17)                0:11:19 (18)        
  1.13 %  ┃   doreen0185           20 (21)                0:09:20 (15)        
  1.08 %  ┃ esthermatin96          21 (19)                0:18:45 (21)        
```"
1240267785364307988,2024-05-15 11:41:23.182660,.djw.,False,🧩-letterloops,show times
1240267785796456521,2024-05-15 11:41:23.349934,LetterLoops,True,🧩-letterloops,"```
  Index         Word          Solve Time  
 ━━━━━━━ ━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━ 
    1         BUTTONING          5.0      
    2      QUARTERBACKING        5.0      
    3       BASHFULNESSES        6.0      
    4      UNDERESTIMATED        7.0      
    5       EXTRINSICALLY        9.0      
    6      IMPETUOUSNESSES       15.0     
    7     NONAUTHORITATIVE       33.0     
    8       SEMIPRECIOUS        252.0     
    9        APPROVABLE         290.0     
   10        ALLOWANCES         2865.0    
   11     COUNTERSIGNATURES     6728.0    
```"
1240267890318381107,2024-05-15 11:41:48.172581,esthermatin96,False,🧩-letterloops,Manikin
1240267932647297024,2024-05-15 11:41:58.310216,k.aran_,False,🧩-letterloops,Powddder
1240267954457677895,2024-05-15 11:42:03.475728,maryann9609,False,🧩-letterloops,Show times
1240267955116183735,2024-05-15 11:42:03.620454,LetterLoops,True,🧩-letterloops,"```
  Index         Word         Solve Time  
 ━━━━━━━ ━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━ 
    1       WINDOWPANES         14.0     
    2     ACCOMPLISHMENTS       15.0     
    3     COMPUTERIZATIONS      15.0     
    4      CONGRESSWOMAN        18.0     
    5      DISENFRANCHISE       20.0     
    6       DISINFECTION        25.0     
    7       WOODPECKERS         27.0     
    8       QUARTERDECKS        43.0     
    9       BARBARIANISM        63.0     
   10        FRAGRANCES         97.0     
   11        SCOLIOSES         261.0     
```"
1240267996803629117,2024-05-15 11:42:13.597886,k.aran_,False,🧩-letterloops,Powdered
1240267997747220490,2024-05-15 11:42:13.817312,LetterLoops,True,🧩-letterloops,"Already answered 💀
6/15 of Today's summoned puzzles solved."
1240268121886162944,2024-05-15 11:42:43.422707,k.aran_,False,🧩-letterloops,Bashfulnesses
1240268122628296755,2024-05-15 11:42:43.557340,LetterLoops,True,🧩-letterloops,"Already answered 💀
6/15 of Today's summoned puzzles solved."
1240268398076756061,2024-05-15 11:43:49.358189,maryann9609,False,🧩-letterloops,Tunefulnesses
1240268561210019952,2024-05-15 11:44:28.127964,emusakhi,False,🧩-letterloops,Boondogglers
1240268563957420102,2024-05-15 11:44:28.787216,k.aran_,False,🧩-letterloops,Skinniness
1240268565530284054,2024-05-15 11:44:29.192148,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 4 minutes and 11 seconds
7/15 of Today's summoned puzzles solved."
1240268575957192756,2024-05-15 11:44:31.648715,doreen0185,False,🧩-letterloops,tunefulnesses
1240268577215615059,2024-05-15 11:44:31.992908,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 4 minutes and 10 seconds
8/15 of Today's summoned puzzles solved."
1240268611294072912,2024-05-15 11:44:40.068209,maryann9609,False,🧩-letterloops,Airstrike
1240268611919151175,2024-05-15 11:44:40.233328,LetterLoops,True,🧩-letterloops,"Already answered 💀
8/15 of Today's summoned puzzles solved."
1240268616520437912,2024-05-15 11:44:41.319978,jeffmut,False,🧩-letterloops,Tunelfulness
1240268676008116244,2024-05-15 11:44:55.505737,doreen0185,False,🧩-letterloops,show leaderboard
1240268676704501822,2024-05-15 11:44:55.671988,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        LettersLooped (Rank)   Median Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.81 % ┃     .djw.              143 (1)                0:00:15 (3)         
  23.81 % ┃   holydiving           106 (3)                0:00:10 (1)         
  7.94 %  ┃  maryann9609           135 (2)                0:00:25 (5)         
  5.95 %  ┃ omnianalytics          103 (4)                0:00:20 (4)         
  4.76 %  ┃   hmairura6            102 (6)                0:00:30 (6)         
  3.97 %  ┃    emusakhi            103 (4)                0:02:05 (9)         
   3.4 %  ┃    jeffmut              89 (8)                0:03:47 (11)        
  2.98 %  ┃    thegiwi              90 (7)                0:06:09 (13)        
  2.65 %  ┃  yogeshbansal          52 (14)                0:01:30 (7)         
  2.38 %  ┃    254karan            71 (12)                0:02:39 (10)        
  2.16 %  ┃    htp8861              9 (22)                0:00:13 (2)         
  1.98 %  ┃   windexirc            30 (17)                0:01:51 (8)         
  1.83 %  ┃    k.aran_             62 (13)                0:07:25 (14)        
   1.7 %  ┃ wittytrader_05          84 (9)                0:17:21 (20)        
  1.59 %  ┃     0xjudd             74 (11)                0:12:16 (19)        
  1.49 %  ┃   doreen0185           31 (16)                0:07:49 (15)        
  1.49 %  ┃   makaroni00           51 (15)                0:09:09 (16)        
  1.32 %  ┃     0xmigi             21 (20)                0:04:15 (12)        
  1.32 %  ┃    sobalog             81 (10)                2:28:29 (22)        
  1.19 %  ┃    jada0459            27 (18)                0:11:19 (18)        
  1.19 %  ┃   iamspoosh            26 (19)                0:10:12 (17)        
  1.08 %  ┃ esthermatin96          21 (20)                0:18:45 (21)        
```"
1240268774171738133,2024-05-15 11:45:18.909497,maryann9609,False,🧩-letterloops,Skinniness
1240268774989369394,2024-05-15 11:45:19.115838,LetterLoops,True,🧩-letterloops,"Already answered 💀
8/15 of Today's summoned puzzles solved."
1240268844350574662,2024-05-15 11:45:35.644431,esthermatin96,False,🧩-letterloops,Tunefulness
1240268845332041830,2024-05-15 11:45:35.867251,LetterLoops,True,🧩-letterloops,"Already answered 💀
8/15 of Today's summoned puzzles solved."
1240268850247897088,2024-05-15 11:45:37.032021,254karan,False,🧩-letterloops,Manikin
1240268895395381280,2024-05-15 11:45:47.907199,maryann9609,False,🧩-letterloops,Manikin
1240268969340960798,2024-05-15 11:46:05.424101,254karan,False,🧩-letterloops,Mannikin
1240268970137878559,2024-05-15 11:46:05.711364,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 5 minutes and 49 seconds
9/15 of Today's summoned puzzles solved."
1240269020566126675,2024-05-15 11:46:17.691651,maryann9609,False,🧩-letterloops,Throttlers
1240269052409024543,2024-05-15 11:46:25.300228,esthermatin96,False,🧩-letterloops,Airstrike
1240269053239623690,2024-05-15 11:46:25.436314,LetterLoops,True,🧩-letterloops,"Already answered 💀
9/15 of Today's summoned puzzles solved."
1240269171489505350,2024-05-15 11:46:53.627582,maryann9609,False,🧩-letterloops,Scurrilousnesses
1240269287080333333,2024-05-15 11:47:21.189333,maryann9609,False,🧩-letterloops,Gazetteers
1240269287944486944,2024-05-15 11:47:21.427383,LetterLoops,True,🧩-letterloops,"Already answered 💀
9/15 of Today's summoned puzzles solved."
1240269388679090186,2024-05-15 11:47:45.437334,maryann9609,False,🧩-letterloops,Weathermen
1240269654375796737,2024-05-15 11:48:48.845047,hmairura6,False,🧩-letterloops,Lala
1240269670620332133,2024-05-15 11:48:52.669260,maryann9609,False,🧩-letterloops,Untrustworthy
1240269767294849054,2024-05-15 11:49:15.711388,hmairura6,False,🧩-letterloops,Show leaderboard
1240269768011812915,2024-05-15 11:49:15.848913,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        LettersLooped (Rank)   Median Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.76 % ┃     .djw.              143 (1)                0:00:15 (3)         
  23.76 % ┃   holydiving           106 (3)                0:00:10 (1)         
  7.92 %  ┃  maryann9609           135 (2)                0:00:25 (5)         
  5.94 %  ┃ omnianalytics          103 (4)                0:00:20 (4)         
  4.75 %  ┃   hmairura6            102 (6)                0:00:30 (6)         
  3.96 %  ┃    emusakhi            103 (4)                0:02:05 (9)         
  3.39 %  ┃    jeffmut              89 (8)                0:03:47 (10)        
  2.97 %  ┃    thegiwi              90 (7)                0:06:09 (13)        
  2.64 %  ┃  yogeshbansal          52 (14)                0:01:30 (7)         
  2.38 %  ┃    254karan            79 (11)                0:04:14 (11)        
  2.16 %  ┃    htp8861              9 (22)                0:00:13 (2)         
  1.98 %  ┃   windexirc            30 (17)                0:01:51 (8)         
  1.83 %  ┃    k.aran_             62 (13)                0:07:25 (14)        
   1.7 %  ┃ wittytrader_05          84 (9)                0:17:21 (20)        
  1.58 %  ┃   doreen0185           31 (16)                0:07:49 (15)        
  1.58 %  ┃   makaroni00           51 (15)                0:09:09 (16)        
  1.58 %  ┃     0xjudd             74 (12)                0:12:16 (19)        
  1.32 %  ┃     0xmigi             21 (20)                0:04:15 (12)        
  1.32 %  ┃    sobalog             81 (10)                2:28:29 (22)        
  1.19 %  ┃    jada0459            27 (18)                0:11:19 (18)        
  1.19 %  ┃   iamspoosh            26 (19)                0:10:12 (17)        
  1.08 %  ┃ esthermatin96          21 (20)                0:18:45 (21)        
```"
1240269778254430329,2024-05-15 11:49:18.296040,jeffmut,False,🧩-letterloops,Untrustworthy
1240269778275532800,2024-05-15 11:49:18.348665,esthermatin96,False,🧩-letterloops,Scurrilousnesses
1240269779470647367,2024-05-15 11:49:18.627700,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 9 minutes and 10 seconds
10/15 of Today's summoned puzzles solved."
1240269779491622913,2024-05-15 11:49:18.684536,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 9 minutes and 8 seconds
11/15 of Today's summoned puzzles solved."
1240269895153881190,2024-05-15 11:49:46.249405,maryann9609,False,🧩-letterloops,Boondogglers
1240270127660929044,2024-05-15 11:50:41.592716,hmairura6,False,🧩-letterloops,Show leaderboard
